StageAreaKeyT ,transaction_id,product_id,customer_id,transaction_date ,online_order,order_status,brand,product_line ,product_class,product_size ,list_price ,standard_cost,product_first_sold_date
15305,15305,42,3254,2017-03-26,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
15306,15306,17,2765,2017-05-06,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
15307,15307,70,3468,2017-11-09,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
15308,15308,72,1082,2017-03-26,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15309,15309,43,3103,2017-06-03,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49000000000001,1993-04-12
15310,15310,100,444,2017-08-11,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
15311,15311,48,600,2017-02-13,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
15312,15312,70,737,2017-07-20,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
15313,15313,86,2608,2017-10-13,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
15314,15314,96,307,2017-03-18,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
15315,15315,4,648,2017-03-11,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2011-04-16
15316,15316,0,2955,2017-05-04,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15317,15317,90,3184,2017-04-30,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
15318,15318,31,932,2017-12-27,TRUE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
15319,15319,2,520,2017-05-12,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15320,15320,17,377,2017-01-22,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
15321,15321,73,1551,2017-07-07,FALSE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
15322,15322,99,2501,2017-01-05,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
15323,15323,60,884,2017-01-12,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15324,15324,95,2134,2017-07-14,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
15325,15325,62,1832,2017-07-10,FALSE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
15326,15326,6,2214,2017-08-21,FALSE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
15327,15327,0,3028,2017-10-02,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15328,15328,87,3177,2017-09-24,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
15329,15329,77,1625,2017-07-28,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
15330,15330,27,606,2017-01-06,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
15331,15331,14,2083,2017-04-26,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,1995-10-24
15332,15332,4,2883,2017-12-08,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2011-04-16
15333,15333,7,1338,2017-05-13,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
15334,15334,62,3204,2017-11-26,FALSE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
15335,15335,96,1801,2017-04-29,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
15336,15336,4,1591,2017-05-23,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2011-04-16
15337,15337,0,2214,2017-11-11,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15338,15338,2,465,2017-12-26,TRUE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15339,15339,71,1303,2017-11-05,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,2016-12-06
15340,15340,89,1433,2017-04-02,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.740000000000002,2016-07-09
15341,15341,45,2921,2017-06-29,FALSE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
15342,15342,15,890,2017-04-19,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15343,15343,72,984,2017-06-21,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15344,15344,56,634,2017-05-30,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
15345,15345,80,3027,2017-08-28,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
15346,15346,94,32,2017-01-06,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.65999999999997,2013-06-09
15347,15347,66,1672,2017-07-11,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15348,15348,100,2505,2017-03-30,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
15349,15349,0,3458,2017-09-13,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15350,15350,35,2581,2017-02-28,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15351,15351,36,2183,2017-08-03,FALSE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
15352,15352,14,1272,2017-04-21,FALSE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,1995-10-24
15353,15353,52,833,2017-08-16,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
15354,15354,83,1530,2017-05-06,TRUE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
15355,15355,18,645,2017-07-16,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
15356,15356,85,1524,2017-08-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15357,15357,0,2285,2017-01-06,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15358,15358,18,83,2017-02-18,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
15359,15359,49,3395,2017-08-24,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.50999999999999,400.13,1997-10-04
15360,15360,2,1035,2017-11-21,TRUE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15361,15361,11,2461,2017-02-15,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,2014-03-03
15362,15362,34,1537,2017-10-15,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
15363,15363,37,173,2017-12-15,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.4300000000001,248.81999999999999,1999-07-20
15364,15364,38,2988,2017-09-19,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
15365,15365,18,563,2017-10-21,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
15366,15366,51,3063,2017-03-18,,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
15367,15367,54,279,2017-05-17,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.8399999999999,13.44,2015-10-18
15368,15368,0,1580,2017-06-16,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15369,15369,65,3113,2017-02-02,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
15370,15370,59,997,2017-01-11,FALSE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
15371,15371,32,2264,2017-06-03,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
15372,15372,61,3259,2017-11-28,FALSE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
15373,15373,55,435,2017-02-07,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15374,15374,0,2143,2017-12-01,,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15375,15375,80,319,2017-02-18,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
15376,15376,35,1033,2017-11-13,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15377,15377,13,900,2017-08-13,TRUE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
15378,15378,58,235,2017-01-09,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
15379,15379,34,1372,2017-10-25,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
15380,15380,71,2246,2017-03-02,FALSE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,2016-12-06
15381,15381,53,720,2017-10-12,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.9300000000001,764.96000000000004,2009-03-08
15382,15382,41,1484,2017-06-05,,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15383,15383,4,394,2017-11-15,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2011-04-16
15384,15384,7,2990,2017-09-24,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
15385,15385,10,392,2017-08-02,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
15386,15386,42,782,2017-07-20,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
15387,15387,82,1632,2017-03-24,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
15388,15388,6,2363,2017-05-19,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
15389,15389,0,748,2017-10-30,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15390,15390,90,929,2017-02-09,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
15391,15391,16,472,2017-01-18,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,2010-05-05
15392,15392,2,3131,2017-11-25,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15393,15393,98,2176,2017-06-28,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15394,15394,61,3286,2017-02-04,FALSE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
15395,15395,8,2300,2017-12-13,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.1300000000001,2011-04-16
15396,15396,0,3380,2017-07-29,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15397,15397,85,288,2017-11-16,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15398,15398,80,398,2017-11-01,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
15399,15399,72,914,2017-06-18,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15400,15400,70,312,2017-12-17,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
15401,15401,72,253,2017-09-24,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15402,15402,64,2683,2017-05-22,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15403,15403,15,2531,2017-01-20,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15404,15404,3,2510,2017-04-26,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
15405,15405,32,2687,2017-07-01,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
15406,15406,76,447,2017-06-22,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
15407,15407,69,3070,2017-05-08,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
15408,15408,35,2849,2017-01-26,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15409,15409,54,807,2017-11-10,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.8399999999999,13.44,2015-10-18
15410,15410,32,2562,2017-04-16,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
15411,15411,91,3449,2017-03-08,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
15412,15412,83,1270,2017-02-19,TRUE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
15413,15413,0,3086,2017-10-15,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15414,15414,51,3240,2017-05-05,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
15415,15415,85,2457,2017-08-11,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15416,15416,21,1088,2017-04-09,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74000000000001,2011-05-07
15417,15417,72,1187,2017-12-05,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15418,15418,0,2358,2017-11-06,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15419,15419,1,3436,2017-08-19,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
15420,15420,64,260,2017-01-21,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15421,15421,63,1359,2017-09-21,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
15422,15422,99,2043,2017-08-13,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
15423,15423,43,1080,2017-07-09,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49000000000001,1993-04-12
15424,15424,63,215,2017-06-30,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
15425,15425,85,2014,2017-04-06,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15426,15426,56,2963,2017-04-29,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
15427,15427,82,2508,2017-08-31,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
15428,15428,55,1861,2017-03-17,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15429,15429,0,1209,2017-08-21,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15430,15430,98,2337,2017-05-21,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15431,15431,15,2427,2017-01-11,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15432,15432,85,1813,2017-09-01,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15433,15433,74,1958,2017-08-21,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15434,15434,80,157,2017-07-07,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
15435,15435,82,2060,2017-02-15,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
15436,15436,95,3272,2017-10-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
15437,15437,24,2686,2017-06-12,FALSE,Approved,Solex,Road,medium,large,1777.8,820.77999999999997,2011-05-07
15438,15438,51,2580,2017-07-30,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
15439,15439,61,739,2017-04-21,FALSE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
15440,15440,33,499,2017-04-14,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
15441,15441,13,1410,2017-04-04,TRUE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
15442,15442,46,3253,2017-07-04,FALSE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
15443,15443,34,3077,2017-12-14,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
15444,15444,98,809,2017-04-04,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15445,15445,63,135,2017-06-09,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
15446,15446,23,2478,2017-08-24,,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
15447,15447,28,2725,2017-07-07,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15448,15448,15,2635,2017-03-21,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15449,15449,20,2760,2017-11-07,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
15450,15450,85,2277,2017-05-10,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15451,15451,87,1683,2017-12-06,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
15452,15452,73,2932,2017-08-02,TRUE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
15453,15453,29,2316,2017-07-06,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
15454,15454,64,1446,2017-10-05,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15455,15455,52,190,2017-11-04,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
15456,15456,73,89,2017-10-23,FALSE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
15457,15457,98,3133,2017-03-13,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15458,15458,24,1530,2017-04-05,FALSE,Approved,Solex,Road,medium,large,1777.8,820.77999999999997,2011-05-07
15459,15459,87,2286,2017-03-14,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
